MATRICULA;COD_SETOR;COD_CARGO;NIVEL_CARGO;COD STATUS;DATA_INGRESSO;DATA FIM;SALARIO_BASE;ADICIONAIS;ISE 2020;AV DESEMPENHO 2020
8160543099;3;22;1;1;01/12/2015;;7539,73;1637,44;7;9
7782571899;3;22;3;4;08/10/2019;16/02/2021;11800,12;0;6;3
7242244499;1;5;1;1;31/12/2009;;6987,24;458;9;5
8101133599;3;22;1;1;08/08/2019;;10510,7;986,35;5;4
7481955799;3;22;2;1;06/02/2017;;11800,12;895,29;7;4
7470872799;3;22;1;1;01/03/2010;;13446,64;694,7;6;4
7811827199;3;20;2;1;13/05/2008;;8278,66;670,29;5;5
7642327999;3;22;2;2;17/08/2017;24/09/2019;2795,4;0;;
7880954699;3;22;1;1;06/11/2019;;9616,18;1330,75;8;9
8421286099;3;22;1;1;18/01/2017;;11800,12;669,58;6;7
7722655399;3;22;1;1;11/03/2014;;11800,12;574,38;9;7
8282821399;1;4;1;1;14/03/2012;;7380,95;780,18;6;3
7952410899;3;22;3;1;29/12/2008;;11800,12;458;9;7
8391764599;3;22;2;1;27/06/2018;;7044,42;458;2;2
8601368699;3;22;1;1;27/06/2014;;7044,42;458;7;4
8281290399;3;22;2;1;19/02/2016;;9616,18;458;10;9
7731988699;3;22;1;1;04/04/2018;;11800,12;568,73;9;5
7750609499;3;22;2;1;23/09/1996;;15949,28;683,89;7;9
8511384499;3;22;1;1;05/05/2017;;6238,73;398,87;7;5
7991142499;3;22;1;1;13/12/2018;;9616,18;458;2;3
8042022299;3;22;1;1;19/03/2010;;11800,12;458;3;2
8082505899;3;22;3;1;15/07/2009;;11800,12;458;7;5
7740945399;3;22;3;2;22/09/2015;05/12/2019;12386,5;0;;
8000908399;3;22;2;1;18/02/2014;;12204,21;458;8;6
8412027599;3;22;1;1;15/04/2010;;11800,12;574,38;9;5
7432457999;3;22;2;2;28/04/2016;02/10/2020;12272,12;0;;
8132120099;3;22;2;1;07/06/2019;;9616,18;978,2;8;4
8382639399;3;22;1;1;26/08/2019;;9616,18;563,79;9;9
8321178899;3;22;1;1;08/02/2010;;3251,44;303,74;7;6
7430537799;3;22;3;1;27/02/2014;;8232,64;574,38;2;2
7592473699;3;22;3;1;10/04/1987;;18550,88;458;6;4
7642776999;3;22;2;1;23/11/2009;;12897,8;779;10;8
7851603299;3;22;2;1;15/07/2016;;7044,42;458;5;6
8621789899;3;22;2;1;18/02/2019;;7044,42;569,43;9;8
8572048299;3;22;2;1;18/07/2018;;9616,18;458;7;9
7382473799;3;22;3;1;05/06/2013;;11800,12;458;4;4
8370987799;3;22;2;1;30/01/1995;;12568,49;706,66;7;5
8471587599;1;4;2;1;20/08/2020;;6837,25;458;5;5
7902014499;3;22;2;1;19/10/2009;;11800,12;706,66;5;6
7321167199;3;22;3;5;01/02/2019;15/04/2021;6950,19;875,52;7;6
8502275399;3;22;1;1;13/05/2011;;11800,12;458;9;6
8312185499;3;22;2;1;20/10/2020;;9616,18;458;7;5
7472680299;3;22;1;1;22/05/2017;;11800,12;1102,02;5;4
7321393999;3;22;1;1;01/07/2021;;3169,99;437,18;9;5
7591810399;3;22;2;1;26/06/2014;;13335,33;458;2;3
7271801199;3;22;2;1;25/09/2013;;11800,12;779;4;7
8491382299;3;22;2;1;15/02/2019;;9616,18;575,42;5;3
7211130099;3;22;1;1;06/07/2018;;11800,12;674,52;2;3
8032208799;3;22;2;1;03/05/2016;;11800,12;458;6;2
7860903999;3;22;1;1;21/12/2020;;9616,18;458;7;5
9790003899;3;22;1;1;07/12/2020;;9616,18;568,73;7;5
8512172799;3;22;1;1;07/11/2013;;7803,45;1258,2;8;9
7582353699;3;22;2;1;12/01/2017;;12897,8;1102,02;10;9
7340548399;4;25;3;1;05/09/2008;;7967,9;1102,02;8;9
7472099199;3;22;1;1;19/08/2016;;11800,12;458;8;8
8200865199;4;25;1;1;01/08/2008;;11144,35;1114,36;8;4
7681435899;3;22;2;1;01/09/2006;;12897,8;575,42;7;9
8462456099;3;22;1;1;22/11/2012;;11800,12;458;4;3
8482727599;3;22;3;2;11/10/2016;02/12/2020;7692,14;0;;
8430683199;3;22;2;1;17/11/2015;;11800,12;574,38;8;9
7531407199;3;22;2;1;23/07/2018;;3522,21;0;7;4
7881616499;3;22;1;1;28/08/2019;;9616,18;674,52;7;6
7392001399;3;22;1;1;28/05/2019;;7044,42;458;9;9
7651302099;3;22;2;1;16/07/2018;;9616,18;458;2;2
7321632499;3;22;1;1;20/08/2015;;7803,45;563,79;9;5
11110003999;3;22;2;1;01/12/2020;;9616,18;779;5;5
7491656299;3;22;2;1;17/04/1996;;11909,88;458;4;3
7311144099;3;22;2;1;17/02/2017;;11800,12;1524,58;6;4
8502341299;3;22;1;1;18/01/2017;;11800,12;679,46;8;5
7870780399;4;25;2;2;09/12/2010;04/10/2018;2962,82;0;;
7241620799;3;22;3;1;25/07/2014;;11800,12;568,73;8;9
8412793899;3;22;1;2;23/03/2018;22/09/2019;10097;0;;
8211099999;3;22;1;1;02/02/2018;;11800,12;1097,08;8;5
8591220299;3;23;2;1;29/09/2016;;9204;1341,92;8;8
8541064099;3;22;2;1;27/06/2017;;11800,12;458;5;5
7502073599;3;22;1;1;22/12/2015;;7155,54;458;8;6
8211460499;3;22;2;1;18/10/2016;;11800,12;458;8;9
8541093599;3;22;2;2;09/01/2014;19/01/2020;13738,52;0;;
8081842799;3;22;1;1;11/11/2019;;9616,18;1285,37;8;5
7592195599;3;22;2;1;08/10/2019;;9616,18;776,08;8;4
8001708399;3;22;2;1;27/07/2020;;5831,21;458;7;5
7910865299;3;22;2;1;27/12/2019;;9616,18;563,79;8;4
8431897699;3;22;2;1;18/07/2018;;9616,18;779;8;5
7801578499;4;25;1;1;15/06/2010;;7967,9;544,71;9;7
8341222399;1;6;1;1;24/12/2014;;8306,11;776,08;9;8
8341177199;5;33;2;1;09/10/2017;;4317,87;575,07;5;4
7452670399;3;22;3;1;23/04/2013;;9616,18;458;5;6
7691035099;3;22;2;1;12/08/2016;;11800,12;679,46;10;9
7350736099;4;25;2;1;25/06/2017;;4689,13;575,07;7;8
8020589899;3;22;1;1;12/03/2018;;4322,13;542,78;7;8
8632097199;3;22;3;1;07/06/2013;;11800,12;796,26;7;9
7462045899;3;22;1;1;25/05/2018;;11800,12;821,28;9;5
7602510399;3;22;2;1;27/08/2008;;5007,21;1129,52;9;7
8172570099;3;22;3;1;25/03/1993;;7283,2;510,54;8;6
7251071499;3;22;2;1;26/12/2005;;6189;587;7;5
7251071499;3;22;2;1;18/05/2006;;6189;587;7;5
7720930699;3;22;2;1;29/10/2020;;9616,18;458;8;5
8400878399;3;22;2;1;19/07/2016;;11800,12;679,46;2;2
8311827699;3;22;1;1;27/11/2017;;11800,12;1766,92;5;7
7941136699;3;22;2;1;29/10/2020;;9616,18;458;7;5
10460000199;3;22;2;1;29/12/2020;;9616,18;458;8;5
8391746299;3;22;1;1;30/12/2019;;9616,18;458;8;5
7402631299;3;22;2;6;04/08/2014;07/07/2020;5896,72;761,43;;
7840636299;3;22;1;2;02/10/2014;01/02/2020;5432,04;0;;
7551913699;3;22;2;2;02/10/2017;27/08/2021;4001,88;0;8;8
8361747099;4;25;2;1;13/09/2006;;8630,04;574,38;8;9
7261990799;3;22;2;1;13/04/2017;;11800,12;458;6;7
7812107899;3;22;2;1;06/02/2017;;11800,12;1097,08;9;4
7520627799;1;3;1;1;04/08/2008;;5677,66;716,23;8;6
8350824199;3;22;3;1;06/02/2014;;8232,64;568,73;6;7
7330862999;3;22;2;1;01/07/2002;;3251,44;229;7;9
8392725799;3;23;1;1;11/02/2009;;9679,66;582,33;9;9
8132183299;3;22;1;1;12/11/2020;;9616,18;458;7;5
8291881899;1;3;1;1;13/11/2015;;7103,91;779;10;8
7822482799;3;22;2;1;27/02/2019;;11800,12;1117,25;7;8
7742467199;3;22;1;1;17/04/2019;;9616,18;1273,73;9;6
7771787299;1;5;3;1;23/08/2007;;10057,17;796,26;8;4
11240029099;3;22;2;1;14/05/2021;;6189;587;9;5
8502314299;3;22;1;1;08/02/2017;;11800,12;679,46;5;7
7520769599;3;22;3;1;26/12/2008;;7803,45;458;8;7
7461623099;4;25;2;1;08/06/2012;;7668,81;1102,02;8;4
7771732799;3;22;2;1;16/11/2017;;11800,12;1113,32;7;4
7952798099;1;5;3;1;13/08/2008;;9679,66;575,42;8;9
7301065199;3;22;1;1;09/07/2014;;12348,96;792,32;5;7
8130956599;3;22;3;1;05/06/2013;;11800,12;458;6;4
7910938099;3;22;1;1;07/07/2016;;11800,12;563,79;2;3
8510537399;3;22;1;1;17/12/2020;;9616,18;563,79;8;5
8160518299;3;22;2;2;11/08/2014;26/03/2021;5639,16;0;9;8
8091198099;3;22;1;2;23/04/2013;01/08/2019;21263,5;0;;
7962734199;3;22;1;1;26/05/2020;;9616,18;568,73;7;5
7332442799;4;25;2;1;19/05/2010;;9316,32;568,73;8;9
7632767199;3;22;3;1;06/11/2013;;7803,45;1092,14;10;9
7261052599;3;22;3;2;09/02/2018;22/06/2020;10975,44375;130,29;;
8560678599;4;25;2;1;29/01/2010;;9316,32;568,73;7;6
8401497399;3;22;2;1;28/12/2020;;3522,21;0;8;5
8232761299;3;22;1;1;09/08/2019;;9616,18;568,73;7;9
7551231599;3;22;2;1;18/06/2014;;7155,54;458;9;5
8022401299;3;22;2;1;13/02/2017;;11800,12;458;8;6
8491615099;3;22;2;1;25/04/2017;;10063,44;458;8;5
8220716299;3;22;3;1;14/10/2013;;8232,64;1107,67;5;4
7540608699;3;22;1;1;05/06/2013;;7803,45;786,49;7;9
8152654399;3;22;1;1;19/03/2018;;11800,12;568,73;8;9
7810938699;3;22;1;4;06/12/2019;04/05/2021;6650;0;8;9
11320002399;4;25;1;1;25/11/2020;;4180,66;458;5;5
7882148799;3;22;1;1;05/06/2013;;11800,12;458;7;9
8431825999;3;22;2;1;18/11/2013;;11800,12;574,38;6;7
8260872399;3;22;3;1;22/10/2009;;11800,12;572,9;2;2
7802308899;3;22;2;1;17/07/2006;;11800,12;458;8;6
8300840199;3;22;2;1;23/04/2013;;11800,12;1097,08;6;4
7671730399;1;4;2;1;07/08/2008;;8439,8;1696,75;4;5
8461152999;3;22;1;1;11/07/2014;;8232,64;568,73;8;8
7662518199;3;22;3;1;27/11/2013;;13279,58;458;6;7
7831622099;3;22;1;1;10/02/2011;;2861,26;777,79;8;4
7592228799;3;22;1;1;01/08/2016;;11800,12;458;5;7
7931719199;3;20;2;1;05/06/2014;;7994,33;1817,3;4;3
8351163899;1;4;3;4;06/06/2018;04/02/2019;8295,95;0;;
8102190699;3;22;2;1;15/04/2019;;9616,18;458;7;8
7991183899;3;23;2;1;10/04/1987;;13895,25;458;8;6
8302372099;3;22;2;1;17/07/2017;;11800,12;668,87;5;6
7581358799;3;22;1;1;17/03/2017;;11800,12;685,11;7;6
8300841599;3;22;2;1;28/01/2013;;11800,12;458;7;9
8291482599;3;22;1;1;17/06/2021;;6189;587;9;5
7431881599;3;22;2;1;26/05/1993;;17350,62;458;7;8
8321263699;3;22;1;1;28/06/2017;;12348,96;889,73;2;3
7571061799;3;22;2;1;03/07/2019;;9616,18;458;8;6
7732420499;3;22;1;1;23/08/2018;;9616,18;935,12;10;9
8521838499;3;22;1;2;13/01/2017;10/02/2018;18663,64;0;;
8581797699;3;22;2;1;14/05/2021;;10063,44;458;8;5
8542756299;3;22;2;1;22/02/2017;;11800,12;574,38;8;4
8301596099;3;22;2;1;24/02/2011;;12348,96;582,33;8;9
9840001299;3;22;1;1;26/11/2020;;9616,18;458;8;5
8201718799;3;22;2;1;27/01/2016;;11800,12;568,73;7;6
7331871999;3;22;1;1;30/12/2019;;6189;587;7;5
7461636699;3;22;3;5;05/06/2019;03/01/2021;4721,16;0;6;7
7552607399;3;22;3;4;27/03/2017;26/09/2019;5955,78;2155,63;;
7642627999;3;22;2;1;27/09/2016;;11800,12;458;5;7
7232172199;3;22;2;1;07/05/2020;;9616,18;458;8;5
8542037399;3;20;2;1;25/09/2003;;13785,78;582,33;10;9
7942769999;3;22;2;1;12/08/2016;;11800,12;996,94;7;6
7481820299;3;22;2;1;23/07/2018;;11800,12;458;5;5
8622410299;3;22;1;1;06/04/2016;;11800,12;568,73;9;8
7221128299;3;22;1;1;27/04/2015;;11800,12;670,29;5;5
8241351599;3;22;2;1;01/04/2015;;7803,45;568,73;7;4
7422533399;3;22;1;1;27/02/2014;;11800,12;458;8;4
7941661299;3;22;2;1;14/06/2016;;11800,12;574,38;2;3
8582066199;3;22;3;1;15/05/2013;;8232,64;458;8;8
8382445899;3;22;2;1;23/02/2017;;11800,12;1114,36;7;4
7921781399;3;22;1;1;27/01/2020;;9616,18;779;7;5
7762009199;3;22;1;1;24/07/2018;;11800,12;458;8;5
7762083699;3;22;1;1;02/03/2020;;7375,075;563,79;5;5
8542745599;3;22;1;1;13/03/2017;;7155,54;583,56;8;5
7430556599;3;22;1;1;28/02/2018;;11800,12;568,73;7;9
7722569799;3;22;1;1;28/05/2014;;7803,45;563,79;7;5
8201245399;3;22;2;1;01/10/2013;;11800,12;690,76;8;8
8262728399;3;22;2;1;09/07/2014;;11800,12;574,38;9;4
7431779399;3;22;1;1;07/06/2019;;9616,18;943,39;9;6
7980618099;3;20;2;1;11/02/2011;;8966,61;575,42;6;4
8091137299;3;22;2;1;07/10/1994;;7231,18;229;4;2
8331589499;3;22;2;1;13/08/2010;;11800,12;693,66;2;3
7321099599;3;20;1;1;06/08/2019;;6354,6;458;7;6
8041602299;3;22;1;1;06/05/2013;;12348,96;991,29;7;6
8452192099;3;22;1;1;15/09/2016;;11800,12;568,73;6;7
8572591399;3;22;2;1;03/07/2017;;17170,15;458;5;4
7262112599;3;22;2;1;26/11/2014;;10363,96;779;4;2
7742739999;3;22;2;1;17/04/2014;;7044,42;646,07;7;8
8271853899;3;22;3;2;11/12/2017;02/07/2018;18780,49;458;;
7541667699;3;22;2;1;30/12/2019;;9616,18;779;7;6
7761596799;3;22;2;1;22/10/2018;;9616,18;568,73;2;3
7240985599;3;22;2;1;05/06/2015;;11800,12;997,98;9;5
7492195399;1;4;2;1;17/04/2019;;5867,05;997,63;9;5
7571388699;3;22;1;1;24/01/2017;;11800,12;458;7;9
8601060599;3;22;1;1;15/09/2017;;11800,12;690,76;7;5
8021101499;3;22;2;1;19/06/2017;;11800,12;458;9;8
8242440499;3;22;3;1;17/03/2014;;8781,48;458;8;6
8012793999;3;22;2;1;19/12/2018;;7044,42;1339;7;7
7691900799;1;6;2;1;17/04/2015;;7380,95;581,6;9;4
7901777799;3;22;2;1;27/07/2010;;8232,64;458;2;2
7281882299;4;25;2;1;25/03/2015;;7103,91;458;4;2
7750667399;3;22;2;1;10/04/2002;;9165,67;458;2;2
7681961799;3;22;2;1;07/05/2020;;9616,18;813,18;7;5
7782131499;3;22;2;1;23/10/2009;;11800,12;458;9;6
8370691599;3;22;1;1;18/04/2017;;11800,12;568,73;9;7
7801077599;3;22;1;1;19/05/2016;;11800,12;678,39;7;5
7831764599;3;22;1;1;21/12/2020;;9616,18;458;5;5
7242815599;3;22;2;1;01/09/1985;;18312,08;706,66;7;5
8262221399;3;22;2;1;21/07/2020;;9616,18;779;9;5
11860005999;3;22;1;1;16/07/2021;;6189;587;7;5
8050646699;3;22;1;1;26/06/2017;;7155,54;1552,8;5;6
8602284399;3;22;3;1;27/02/2014;;11800,12;991,29;8;7
8471212699;3;22;2;1;11/01/2018;;11800,12;458;9;7
8400581399;3;22;1;2;09/01/2017;04/04/2018;4918,32;0;;
8420548299;5;33;2;1;11/07/2016;;3703,52;887,71;10;8
7441790499;3;22;2;1;24/02/2016;;11800,12;828,1;8;5
7251620599;3;22;1;1;22/11/2019;;9616,18;679,46;7;7
7632132299;1;5;2;1;31/08/1981;;11393,59;706,66;10;7
7722767699;3;22;1;1;11/07/2016;;12348,96;1000,46;6;3
8620900899;3;22;1;2;19/06/2018;17/06/2021;6763,57;0;10;9
7661108799;4;25;3;1;27/01/1997;;10999,76;458;3;6
8472291999;3;22;2;1;16/02/2017;;9616,18;996,94;5;4
7831027799;3;22;1;1;03/06/2013;;8232,64;1438,25;8;6
8401032699;3;22;3;1;18/02/2014;;11800,12;458;6;3
7571598199;3;20;2;1;22/02/2013;;8966,61;889,64;8;6
8131614699;3;20;1;1;17/12/2014;;6580,61;458;7;9
8390999699;3;22;2;1;18/10/2019;;11800,12;986,35;2;2
8630876999;3;22;1;1;28/05/2010;;7923,92;778,54;8;7
8282219699;3;23;3;1;11/12/1985;;14878,2;458;7;9
8190896099;3;20;2;1;04/09/2018;;5867,05;1124,6;7;9
7371485399;3;22;1;1;27/04/2010;;8323,68;458;7;4
7720579199;3;22;1;1;04/07/2016;;7044,42;921,56;4;7
8202067199;3;22;2;1;09/03/2020;;9616,18;458;5;5
8391513499;3;22;1;1;15/03/2012;;11800,12;893,9;2;3
7911806499;3;20;2;1;05/06/2019;;8306,11;574,38;5;7
7902210799;3;22;2;1;23/04/2014;;11800,12;458;2;3
7461622199;3;22;2;1;01/10/2015;;11800,12;991,29;7;5
8541601099;3;22;1;1;20/03/2017;;11800,12;787,71;9;6
7631088099;3;22;1;1;06/06/2016;;11800,12;574,38;7;6
8760001599;3;22;1;1;27/10/2020;;9616,18;563,79;3;5
8071871399;3;22;2;1;24/03/2015;;11800,12;458;7;9
8171029499;3;20;2;1;13/12/2011;;7668,81;1021,24;5;4
8520688099;3;22;1;1;06/05/2021;;11800,12;458;3;5
8392704699;3;22;3;1;27/01/2010;;8232,64;778,54;2;3
8290981399;3;23;2;1;01/09/2009;;10323,4;1209,23;8;8
7572653199;3;22;2;1;01/02/2017;;11800,12;574,38;8;5
8050773699;4;25;2;1;14/10/2011;;8966,61;735,24;7;8
7361471599;3;22;2;1;16/02/2017;;11800,12;889,73;6;7
8121681699;3;22;2;1;04/09/2017;;11800,12;1128,14;2;3
7520580899;3;22;2;1;22/03/2004;;7803,45;458;5;4
8412162099;3;22;2;1;02/05/2016;;3251,44;390;8;5
7540924799;3;22;2;1;14/09/2010;;11800,12;574,38;10;8
7271515199;3;22;2;1;16/12/2016;;11800,12;991,29;4;3
7552734599;3;22;1;1;12/07/2010;;11800,12;458;9;8
7222013299;3;22;1;1;01/12/2020;;9616,18;995,44;5;5
7491769199;3;22;2;1;06/03/2018;;9616,18;458;2;3
8171792999;3;22;1;1;30/07/2008;;11800,12;458;7;8
7551177999;3;22;2;1;01/08/2018;;9616,18;458;2;1
7542266299;3;22;2;1;17/10/2019;;9616,18;458;9;6
8361679799;1;3;2;1;13/11/2014;;7103,91;458;7;5
7590890799;3;22;2;1;09/05/2017;;7539,73;1209,23;7;9
8200812999;1;4;2;1;08/08/2016;;6837,25;458;7;8
7790922699;3;22;2;1;06/02/2017;;11800,12;1438,25;7;5
8172296099;4;25;3;1;15/12/2008;;12475,06;1253,53;7;6
8322671599;3;22;1;1;25/02/2010;;11800,12;458;7;8
8631737599;3;22;1;1;13/12/2017;;11800,12;783,67;7;8
8082322499;3;22;3;1;05/11/2009;;11800,12;458;9;9
8342771299;3;22;1;1;21/12/2010;;11800,12;779;8;8
7971670999;1;4;2;1;24/06/2013;;7380,95;604,18;2;3
7961965599;1;4;3;1;09/08/2012;;7651,78;670,29;7;6
7810850399;4;25;1;1;31/12/2009;;7668,81;978,85;10;9
7511338799;3;22;2;1;20/11/2020;;9616,18;458;4;5
8461775299;3;22;1;1;18/11/2013;;11800,12;458;7;6
8191332699;3;22;2;1;21/09/1999;;7155,54;458;7;7
7470684099;3;22;3;1;23/02/2010;;11800,12;947,86;2;3
8520571299;3;22;1;1;09/09/2020;;9616,18;458;3;5
7722560899;3;22;2;1;25/07/2016;;11800,12;458;3;6
7491807399;3;22;2;1;26/06/2017;;11800,12;895,38;5;6
7992271899;3;22;2;1;07/02/2018;;7044,42;1008,22;8;4
7930843499;3;22;3;1;07/07/2014;;12897,8;458;3;5
7581398599;5;32;2;1;14/10/2015;;6333,6;458;9;8
7620624399;3;22;1;1;16/02/2018;;11800,12;568,73;10;8
8512653699;3;22;2;1;14/02/2018;;11800,12;669,58;7;5
8601511499;3;22;1;1;17/01/2018;;11800,12;742,44;7;6
7571585199;3;22;2;1;10/02/2017;;5831,21;458;5;6
7780744299;3;22;2;1;24/08/2010;;11800,12;861,92;6;7
7542499299;1;4;1;1;14/09/2012;;8630,04;848,16;7;7
7641177699;3;22;2;1;01/12/2016;;12348,96;568,73;5;4
7321649899;3;22;1;1;25/11/2019;;9616,18;563,79;7;6
8562130099;3;22;2;1;13/01/2015;;11800,12;779;10;9
7671957199;3;22;2;1;14/03/2016;;11800,12;577,28;6;4
7531820599;3;22;2;1;06/08/2014;;7803,45;574,38;3;6
8202302899;3;22;2;1;23/02/2016;;11800,12;828,1;4;1
8430751499;3;22;2;1;12/03/2015;;11800,12;574,38;2;3
8171439699;3;22;1;1;04/12/2017;;11800,12;575,42;2;1
7402384799;3;22;3;1;11/08/2009;;11800,12;458;8;8
7722586899;3;22;2;1;04/05/2015;;11800,12;1531,73;9;8
8192313599;3;22;1;1;14/06/2021;;6189;587;7;5
7640990699;3;20;1;2;27/05/2019;15/09/2020;7741,5625;0;;
8071279999;3;22;2;1;10/10/2005;;11800,12;458;2;3
7962071899;3;22;1;1;04/09/2014;;7803,45;458;8;5
9860007599;3;22;1;1;30/09/2020;;9616,18;458;7;5
7352346099;4;25;1;1;07/08/2008;;8278,66;675,47;7;4
7511637599;4;25;1;1;17/08/2012;;7380,95;585,52;4;1
7401318899;3;22;1;1;27/06/2014;;12348,96;458;5;6
7802258999;3;22;2;1;12/08/2015;;11800,12;458;7;8
7292318699;3;22;1;1;11/07/2017;;11800,12;706,66;2;2
7900942799;3;22;2;1;24/07/2017;;11800,12;458;10;9
8501440099;3;22;2;1;26/06/2018;;11800,12;1097,08;5;4
7271691399;3;22;2;1;25/01/2016;;7803,45;1098,5;7;6
7861528199;3;22;2;1;21/01/2015;;11800,12;675,94;8;5
8221694999;3;22;1;1;01/08/2018;;7044,42;574,38;7;5
7612738699;3;22;2;1;22/08/2018;;9616,18;458;7;6
8430981699;3;22;3;1;08/08/2013;;11800,12;458;2;3
8421234599;3;22;3;1;15/03/1999;;5666,8;458;1;2
7291009499;3;22;1;1;04/02/2013;;4870,97;229;7;9
7751761299;3;22;3;1;11/02/2005;;11800,12;603,7;7;5
7251778699;1;3;3;1;01/09/2014;;5464,55;458;5;6
7300513499;3;22;1;1;31/07/2017;;11800,12;779;2;3
11000000199;3;22;1;1;17/12/2020;;9616,18;458;5;5
8221323899;3;22;2;1;03/02/2017;;11800,12;691,8;7;6
8250556899;3;22;1;1;30/07/2019;;9616,18;563,79;7;6
7321604099;3;22;1;1;16/08/2019;;9616,18;458;7;8
8361134899;3;22;1;1;29/11/2019;;8054,325;691,8;9;9
7312438799;4;25;1;1;22/01/2016;;5259,43;1129,52;7;5
8031450599;3;22;2;1;14/06/2013;;8232,64;458;5;7
8552769999;3;22;1;1;20/06/2014;;11411,79;736,03;3;6
8361555399;3;22;3;1;05/02/2014;;11800,12;579,14;9;7
8150555199;3;22;2;1;14/04/2016;;7539,73;897,82;6;7
7891545599;3;22;1;1;02/05/2018;;11800,12;1113,32;4;5
8611636499;1;6;3;1;04/04/2011;;7668,81;1100;8;6
7251031999;3;22;1;1;22/01/2018;;11800,12;581,7;2;4
7790720299;3;22;2;1;25/04/2006;;11800,12;579,14;7;4
7931835599;1;1;2;1;10/10/2017;;7405,44;574,38;7;4
8531702999;3;22;1;1;29/10/2019;;9616,18;1209,23;8;8
8380623099;3;22;2;1;05/06/2019;;3251,44;255,34;7;9
8592747499;3;22;3;1;23/07/2014;;11800,12;458;7;6
7832738199;3;22;2;1;29/01/2019;;9616,18;1096,37;8;8
7691870699;1;1;1;1;13/08/2012;;7380,95;997,63;5;7
7941024499;3;22;1;1;09/06/2015;;11800,12;676,98;4;2
7242273099;3;22;1;1;29/05/2014;;7155,54;1024,62;10;8
7701757199;3;17;1;1;05/11/2009;;5464,55;587,78;8;8
7510701699;3;22;2;2;07/10/2014;30/03/2018;11275,21;0;;
8160957499;3;22;2;1;09/09/2016;;11800,12;1108,71;7;8
7962479599;3;22;1;1;06/06/2007;;8232,64;511,3;2;3
8111874199;3;22;2;1;12/03/2018;;11800,12;685,11;6;3
8580730599;1;1;1;1;16/02/2016;;5259,43;458;9;6
7391304699;1;1;3;2;26/12/2018;03/07/2019;10784,74375;0;;
7802042999;3;22;2;5;19/12/2016;29/09/2021;12272,12;539,84;7;4
7731600299;3;22;1;1;25/06/2018;;7514,04;563,79;2;1
7890607899;3;22;3;1;08/07/2014;;11800,12;669,58;7;5
8232051899;3;22;1;1;11/11/2019;;9616,18;568,73;10;8
8262791499;3;22;2;1;28/08/2013;;12897,8;458;9;7
7412553099;3;22;2;1;28/02/2020;;9616,18;458;5;5
7312381999;3;22;1;1;07/02/2018;;9439,9375;681,29;9;4
8531442099;1;1;3;1;04/02/2010;;8966,61;458;7;9
7531757299;3;22;1;1;07/08/2020;;9616,18;458;4;5
8502041299;3;22;2;1;22/02/2018;;6189;587;9;8
8431936699;3;22;2;1;21/03/2016;;11800,12;458;4;3
7472431199;3;22;1;1;24/12/2018;;9616,18;889,73;3;5
7541321499;3;22;2;1;26/05/2017;;11800,12;458;4;1
7361051699;3;22;1;1;11/06/2018;;11800,12;430,23;7;9
8372516699;3;22;2;1;07/10/2016;;11800,12;568,73;8;9
8341051399;1;1;1;1;26/10/2020;;5434,85;458;3;5
7571810899;1;1;2;1;26/03/2020;;7405,44;779;7;5
7311729399;3;22;2;1;29/12/2017;;11800,12;458;6;3
7802628199;3;22;2;1;01/06/2016;;11800,12;458;4;5
8171671899;3;22;2;1;06/08/2018;;7044,42;574,38;7;6
7820741599;1;1;2;1;07/11/2017;;6604,43;574,38;5;4
7301800499;3;22;1;1;13/05/2016;;12348,96;458;7;7
8312721199;1;1;3;1;10/09/2009;;7967,9;568,73;8;9
8072119199;3;22;2;1;30/01/2007;;7803,45;575,42;6;2
8631368799;3;22;2;1;11/03/2021;;7044,42;889,36;7;5
8131147299;3;22;1;1;08/01/2015;;7803,45;568,73;5;5
7490891299;3;22;2;1;06/11/2019;;9616,18;908,19;8;7
7830549599;3;22;2;1;25/07/2019;;9616,18;568,73;9;8
8351988699;3;22;1;1;30/12/2019;;6189;587;6;7
8351988699;3;22;2;1;11/05/2017;;6189;587;6;7
8331067199;3;22;1;1;05/12/2019;;6189;587;3;3
7871583799;3;22;2;1;27/02/2015;;11800,12;563,79;7;5
7782508899;3;22;2;1;09/05/2017;;11800,12;779;3;4
7931417899;3;22;1;1;16/04/2021;;9616,18;458;7;5
7631203699;3;22;1;1;18/01/2017;;11800,12;568,73;3;6
7870951399;3;22;2;1;22/05/2015;;9616,18;458;9;5
8431925099;3;22;1;1;27/04/2011;;11800,12;1097,08;8;9
8122071099;1;1;3;1;28/04/2014;;8306,11;568,73;7;5
8622249499;3;22;1;1;04/09/2020;;7375,075;675,94;5;5
8320921699;3;22;2;1;17/06/2016;;11800,12;1105,78;7;6
8571428699;3;22;1;1;24/10/2016;;11800,12;1171,3;2;2
10210000699;3;22;1;1;17/12/2020;;9616,18;458;7;5
8161862399;1;4;3;1;01/08/1984;;12349,78;458;9;9
8411950699;3;22;1;1;24/04/2015;;11800,12;694,7;5;5
7252002499;3;22;1;1;25/07/2019;;9616,18;575,42;7;8
7422598399;3;22;2;1;21/08/2015;;12348,96;568,73;4;4
8431372199;1;1;2;1;25/04/2017;;7405,44;569,43;3;5
7241092399;3;22;2;1;06/03/2017;;11800,12;779;7;9
7481563199;1;5;2;1;22/07/2019;;6189;587;4;4
7431610999;3;22;3;2;29/06/2016;02/06/2018;15784,38;0;;
